"date","value"
2015-03-26 07:00:00,25.2360909530721
2015-03-26 08:00:00,27.3369928400955
2015-03-26 09:00:00,28.4140156754265
2015-03-26 10:00:00,24.100185528757
2015-03-26 11:00:00,28.0331065759637
2015-03-26 12:00:00,26.8276604911676
2015-03-26 13:00:00,24.8519332161687
2015-03-26 14:00:00,27.9479214253084
2015-03-26 15:00:00,25.4592881521209
2015-03-26 16:00:00,24.6757904672015
2015-03-26 17:00:00,23.2258628221931
2015-03-26 18:00:00,21.0138376383764
2015-03-26 19:00:00,18.9338624338624
2015-03-26 20:00:00,21.3146802325581
2015-03-26 21:00:00,20.2665941240479
2015-03-26 22:00:00,23.1523178807947
2015-03-26 23:00:00,27.9404255319149
2015-03-27 00:00:00,20.8920187793427
2015-03-27 01:00:00,17.0045662100457
2015-03-27 02:00:00,15.7035830618893
2015-03-27 03:00:00,17.4060606060606
2015-03-27 04:00:00,20.2689573459716
2015-03-27 05:00:00,24.8573596358118
2015-03-27 06:00:00,24.5608938547486
2015-03-27 07:00:00,24.0371251784864
2015-03-27 08:00:00,25.0064367816092
2015-03-27 09:00:00,30.5513253012048
2015-03-27 10:00:00,27.0618875709128
2015-03-27 11:00:00,27.2254452926209
2015-03-27 12:00:00,26.504873294347
2015-03-27 13:00:00,23.9334001001502
2015-03-27 14:00:00,24.4025330396476
2015-03-27 15:00:00,24.6264336428181
2015-03-27 16:00:00,24.3900370959194
2015-03-27 17:00:00,22.7385218365062
2015-03-27 18:00:00,23.4178119846069
2015-03-27 19:00:00,20.4463311097635
2015-03-27 20:00:00,19.6402877697842
2015-03-27 21:00:00,17.4593301435407
2015-03-27 22:00:00,18.0579710144928
2015-03-27 23:00:00,22.7525252525253
2015-03-28 00:00:00,20.9364548494983
2015-03-28 01:00:00,15.0909090909091
2015-03-28 02:00:00,15.4363636363636
2015-03-28 03:00:00,19.2470588235294
2015-03-28 04:00:00,20.7334437086093
2015-03-28 05:00:00,20.779744346116
2015-03-28 06:00:00,23.7188146106134
2015-03-28 07:00:00,23.9590608067429
2015-03-28 08:00:00,23.6607422895975
2015-03-28 09:00:00,23.8080333854982
2015-03-28 10:00:00,25.1625329815303
2015-03-28 11:00:00,24.1467081389321
2015-03-28 12:00:00,27.2292011019284
2015-03-28 13:00:00,26.2145127118644
2015-03-28 14:00:00,22.1184558434691
2015-03-28 15:00:00,24.7711962833914
2015-03-28 16:00:00,21.2360069244085
2015-03-28 17:00:00,18.9884918231375
2015-03-28 18:00:00,19.8089552238806
2015-03-28 19:00:00,21.0963696369637
2015-03-28 20:00:00,16.9170274170274
2015-03-28 21:00:00,16.0174311926605
2015-03-28 22:00:00,18.3006872852234
2015-03-28 23:00:00,32.7559523809524
2015-03-29 00:00:00,27.5529953917051
2015-03-29 01:00:00,24.4081632653061
2015-03-29 02:00:00,23.734375
2015-03-29 03:00:00,21.4514767932489
2015-03-29 04:00:00,16.919587628866
2015-03-29 05:00:00,23.0262329485834
2015-03-29 06:00:00,22.6066763425254
2015-03-29 07:00:00,22.7418414918415
2015-03-29 08:00:00,23.4832251082251
2015-03-29 09:00:00,24.1176770249618
2015-03-29 10:00:00,25.9053921568627
2015-03-29 11:00:00,23.6878172588832
2015-03-29 12:00:00,22.6437768240343
2015-03-29 13:00:00,24.5553145336226
2015-03-29 14:00:00,27.0761501850873
2015-03-29 15:00:00,21.9830754352031
2015-03-29 16:00:00,22.2315837937385
2015-03-29 17:00:00,21.2672527472528
2015-03-29 18:00:00,21.3931902985075
2015-03-29 19:00:00,19.5539702233251
2015-03-29 20:00:00,23.5206124852768
2015-03-29 21:00:00,27.3165467625899
2015-03-29 22:00:00,21.8833333333333
2015-03-29 23:00:00,19.547263681592
2015-03-30 00:00:00,31.5057471264368
2015-03-30 01:00:00,22.9677419354839
2015-03-30 02:00:00,17.241935483871
2015-03-30 03:00:00,21.8156028368794
2015-03-30 04:00:00,19.6824512534819
2015-03-30 05:00:00,23.3267918088737
2015-03-30 06:00:00,23.4364381956649
